eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
81.73,1.17,83.32,0.22,1389,0.011666919,0.15795898,2.5163255,-0.008236195,0.052768398,0.7299135327339172,32,8192,381.54062187699856,524288
81.27,0.95,86.26,-0.59,1392,0.014048789,0.18080647,2.5125887,-0.008792809,0.059968635,0.7438065409660339,33,8448,393.3097531349995,540672
86.32,0.99,78.53,0.08,1389,0.013015893,0.16998291,2.5101755,-0.009452132,0.06636434,0.6913253962993622,34,8704,405.1028077059982,557056
80.22,1.19,83.35,0.03,1394,0.012631074,0.16333008,2.5120716,-0.009590537,0.04763252,0.7695241123437881,35,8960,416.85463630199956,573440
81.45,1.4,83.86,-0.47,1388,0.012339845,0.16499837,2.4861436,-0.0079317745,0.030892665,0.8521359860897064,36,9216,428.6554326329988,589824
85.86,1.07,78.19,-0.1,1397,0.013213691,0.17470296,2.5014353,-0.009037771,0.063359104,0.7232747077941895,37,9472,440.37938069699885,606208
81.02,1.4,83.05,-0.02,1391,0.013518345,0.17433675,2.4872625,-0.009934637,0.05011892,0.7748907506465912,38,9728,452.15674193499945,622592
82.88,1.18,88.51,-0.91,1392,0.013445668,0.17073567,2.5024745,-0.007634647,0.04375794,0.7987730950117111,39,9984,463.9216324989993,638976
89.19,1.36,85.73,-0.2,1397,0.014518872,0.17958577,2.4764082,-0.009040514,0.042534947,0.8061447143554688,40,10240,475.64675037599955,655360
86.16,1.4,90.35,-0.01,1379,0.016694842,0.20200603,2.4546068,-0.007134877,0.036527038,0.849779412150383,41,10496,487.5222593849994,671744
92.12,1.59,85.5,-0.02,1392,0.01630533,0.20617676,2.4585884,-0.008115778,0.046799134,0.8156112730503082,42,10752,499.29031529299937,688128
97.36,2.18,90.08,-0.21,1396,0.014045383,0.18223064,2.466132,-0.009207538,0.050453182,0.7813083678483963,43,11008,511.0252801309998,704512
99.34,1.16,90.46,0.21,1391,0.014079175,0.18208821,2.4531493,-0.0079682125,0.06404595,0.744545191526413,44,11264,522.7962029239989,720896
90.23,1.71,91.03,-0.23,1396,0.014345493,0.18489583,2.4676707,-0.009139198,0.036705863,0.8427952527999878,45,11520,534.5268565349998,737280
84.37,1.72,93.79,0.06,1396,0.014438544,0.19150798,2.4480357,-0.007912492,0.034742847,0.803300604224205,46,11776,546.2602408509993,753664
89.15,1.44,87.33,0.05,1395,0.013667612,0.1751709,2.4617202,-0.007815985,0.04624444,0.7863457202911377,47,12032,557.9999206249995,770048
87.04,1.29,88.85,-0.36,1390,0.013664533,0.17433675,2.4425356,-0.009595511,0.041096665,0.8376313745975494,48,12288,569.7817312379993,786432
89.97,1.93,93.12,-0.46,1394,0.015734421,0.19563802,2.4491367,-0.011065154,0.04209475,0.8386538475751877,49,12544,581.5343254149993,802816
95.95,1.94,90.98,0.28,1394,0.013941211,0.18092854,2.442423,-0.008448163,0.0496299,0.7940740883350372,50,12800,593.2857471909992,819200
91.41,1.83,105.29,-0.01,1394,0.015883556,0.19462077,2.4111588,-0.008243437,0.04178283,0.8579102903604507,51,13056,605.036457242999,835584
94.5,1.79,95.58,0.57,1400,0.014409703,0.17883301,2.4013345,-0.006916855,0.06000778,0.8220195770263672,52,13312,616.7349394859993,851968
110.37,2.17,97.23,0.75,1399,0.016780892,0.200826,2.3772619,-0.008567163,0.046346564,0.8576539754867554,53,13568,628.4451436229992,868352
102.54,2.02,100.38,0.82,1391,0.016649524,0.22318523,2.3820312,-0.0074236635,0.06482773,0.8247448056936264,54,13824,640.2188607559983,884736
98.99,2.35,104.23,0.65,1395,0.014292805,0.18477376,2.3809457,-0.007002938,0.048221897,0.8686964362859726,55,14080,651.9620004169992,901120
98.72,2.27,92.44,0.15,1394,0.01584611,0.19710286,2.406659,-0.008878366,0.045492094,0.872130885720253,56,14336,663.7080136099994,917504
99.57,2.15,89.56,0.61,1393,0.016015874,0.20257568,2.4026659,-0.00897569,0.049280778,0.874579593539238,57,14592,675.4700973599993,933888
97.9,3.12,97.99,0.45,1397,0.015190419,0.18225098,2.376789,-0.0056957765,0.073723264,0.8534781038761139,58,14848,687.191587203999,950272
105.44,2.39,95.04,0.52,1396,0.016476773,0.20058186,2.4022794,-0.0068621025,0.051755648,0.8853065893054008,59,15104,698.9250619869999,966656
106.64,2.5,99.2,1.08,1394,0.015099727,0.19022624,2.4007323,-0.006960428,0.05813995,0.8685953468084335,60,15360,710.6753871579986,983040
103.31,3.12,102.08,0.56,1397,0.013091092,0.15970866,2.3929622,-0.0068977126,0.06845102,0.8669880926609039,61,15616,722.3966944719996,999424
100.16,2.01,103.14,1.17,1391,0.016763065,0.20117188,2.396264,-0.008579298,0.045853764,0.8788949176669121,62,15872,734.1744995679983,1015808
101.27,2.46,112.83,0.73,1394,0.017225865,0.21901448,2.3782473,-0.009971204,0.059148893,0.8897667154669762,63,16128,745.926327702,1032192
116.14,3.21,103.81,0.73,1395,0.014950191,0.19169109,2.3647327,-0.006404955,0.06217427,0.9033737331628799,64,16384,757.6657151679992,1048576
109.53,2.95,106.69,-0.21,1390,0.015254644,0.18725586,2.3899276,-0.007586098,0.07261416,0.8774220123887062,65,16640,769.4476333539988,1064960
98.8,2.35,103.48,0.33,1395,0.01681261,0.20955403,2.3774326,-0.010988366,0.057457384,0.9110779911279678,66,16896,781.1913577779997,1081344
115.1,2.86,116.87,0.67,1390,0.016993286,0.20975749,2.3798008,-0.009964344,0.05704694,0.9069662317633629,67,17152,792.97276728,1097728
111.49,2.87,113.88,0.86,1400,0.018052416,0.21525066,2.364652,-0.009569801,0.049479976,0.9223945066332817,68,17408,804.675596265999,1114112
109.99,2.73,104.34,0.02,1396,0.015393711,0.19533284,2.3797657,-0.010611583,0.045267176,0.9289434626698494,69,17664,816.4069309969982,1130496
109.86,2.66,113.26,0.7,1400,0.016320897,0.2006836,2.3667762,-0.011275705,0.04996136,0.9105343222618103,70,17920,828.1066539879994,1146880
111.72,2.75,109.18,0.37,1394,0.017013066,0.21254475,2.3662646,-0.00939064,0.07197604,0.8906411528587341,71,18176,839.8582187839984,1163264
107.03,2.55,104.85,0.23,1393,0.016930323,0.20192464,2.3641229,-0.009703986,0.06099646,0.9044987112283707,72,18432,851.6126049649993,1179648
117.16,3.29,117.13,1.22,1399,0.01706969,0.20125325,2.3481374,-0.00826035,0.078569606,0.8849006071686745,73,18688,863.3185735729985,1196032
126.38,3.77,111.49,0.78,1394,0.014815982,0.18387859,2.3816435,-0.006410382,0.06117257,0.9018687084317207,74,18944,875.0699527869983,1212416
124.04,3.8,115.66,0.83,1392,0.017324079,0.20780437,2.361382,-0.009235294,0.07746672,0.9031201899051666,75,19200,886.8336770189999,1228800
124.12,3.37,111.2,1.5,1402,0.015455087,0.18929036,2.346185,-0.010028285,0.05022728,0.935942679643631,76,19456,898.5164886289986,1245184
122.43,3.22,111.27,0.85,1392,0.016349493,0.20088704,2.367247,-0.008201278,0.08932283,0.8859769627451897,77,19712,910.2821726979982,1261568
116.47,3.02,122.93,1.28,1393,0.015694221,0.19340007,2.3544858,-0.0093533015,0.07284694,0.9102073982357979,78,19968,922.043727156999,1277952
131.65,3.38,110.72,0.88,1395,0.01620649,0.19594319,2.3432472,-0.0071522095,0.09823782,0.8780286014080048,79,20224,933.7850906669992,1294336
135.88,3.23,111.5,0.77,1397,0.0145021295,0.18137614,2.3389604,-0.008838753,0.09853522,0.8963007852435112,80,20480,945.505941509,1310720
128.9,3.96,134.64,1.17,1394,0.014470912,0.17897542,2.333636,-0.0038920883,0.10663966,0.8851030096411705,81,20736,957.2574540759997,1327104
131.44,3.34,112.65,1.38,1400,0.016237566,0.20139568,2.342018,-0.010777313,0.08519677,0.898053303360939,82,20992,968.9546791489993,1343488
155.1,4.1,114.78,1.43,1401,0.015575503,0.19464111,2.3342297,-0.006425237,0.07685545,0.908680833876133,83,21248,980.6481474439988,1359872
157.71,3.99,136.75,1.14,1401,0.016611392,0.20275879,2.3376663,-0.008815,0.10146881,0.8824680000543594,84,21504,992.3390373249986,1376256
135.7,3.47,140.96,1.41,1394,0.017572608,0.21848552,2.3273098,-0.009707031,0.078345455,0.8993264734745026,85,21760,1004.0881666519999,1392640
161.88,3.68,139.07,2.09,1397,0.01837985,0.22233073,2.3017325,-0.0066757645,0.09614911,0.8981500640511513,86,22016,1015.8150062549994,1409024
149.31,4.25,133.49,1.53,1399,0.015670707,0.19038899,2.3082201,-0.0072118994,0.08924096,0.9073938950896263,87,22272,1027.5198889189996,1425408
167.84,4.57,156.53,2.52,1397,0.016760381,0.19877116,2.2790632,-0.0043914984,0.11372423,0.9199448153376579,88,22528,1039.2478876249988,1441792
172.43,5.09,144.86,2.47,1390,0.019113969,0.21557617,2.2955647,-0.0043106764,0.13377653,0.9043188840150833,89,22784,1051.0289500519993,1458176
166.6,5.23,139.47,2.05,1401,0.016399413,0.19462077,2.2724998,-0.0026861392,0.10967047,0.9170018956065178,90,23040,1062.7193023569998,1474560
164.36,5.22,146.24,2.26,1397,0.0152226975,0.18572998,2.2645686,-0.0030647088,0.14797275,0.9156041964888573,91,23296,1074.4449705909992,1490944
165.15,5.11,162.77,3.16,1401,0.017383274,0.20473225,2.2667694,-0.005828477,0.10970948,0.933454617857933,92,23552,1086.133251579,1507328
156.39,4.18,161.66,2.44,1394,0.018056363,0.21594238,2.2717156,-0.006806344,0.092068814,0.9309506490826607,93,23808,1097.8808921799991,1523712
186.71,4.96,166.62,2.75,1386,0.019235259,0.2263794,2.257356,-0.005479,0.12948339,0.8893571123480797,94,24064,1109.695233249,1540096
172.68,5.51,158.15,3.51,1396,0.018496232,0.21993001,2.223884,-0.005234752,0.16067396,0.9173696860671043,95,24320,1121.4290575279992,1556480
189.63,7.01,155.9,2.62,1392,0.01636183,0.19848633,2.2209198,-0.0034207636,0.13409764,0.9399617277085781,96,24576,1133.1971479039985,1572864
200.75,6.45,148.87,2.05,1398,0.018749358,0.22184245,2.2447093,-0.0052676164,0.15017895,0.9276773631572723,97,24832,1144.9095532439987,1589248
207.06,6.32,163.47,3.41,1403,0.01733617,0.20404053,2.225681,-0.0048634647,0.17382191,0.9279866814613342,98,25088,1156.584523902,1605632
206.1,7.45,170.97,3.46,1400,0.016206242,0.18898518,2.2356932,-0.00335913,0.18791085,0.8874184787273407,99,25344,1168.2871678299998,1622016
205.29,6.29,152.7,2.67,1395,0.018846644,0.2197469,2.248182,-0.005125782,0.14952767,0.9223799332976341,100,25600,1180.0280446999986,1638400
191.49,6.75,150.12,2.16,1398,0.017602986,0.21346028,2.2534783,-0.0075449925,0.1747998,0.9100432321429253,101,25856,1191.7448495209992,1654784
172.25,5.15,168.61,3.02,1395,0.018567659,0.21976726,2.2707996,-0.005856656,0.15387833,0.9112108498811722,102,26112,1203.4876492179992,1671168
206.22,6.49,157.23,2.84,1391,0.016455764,0.19573975,2.2489967,-0.0063637365,0.15617393,0.9306721016764641,103,26368,1215.2595158649983,1687552
218.81,7.9,172.29,2.88,1396,0.019889465,0.21929932,2.2357466,-0.0038095461,0.18422826,0.9048321023583412,104,26624,1226.995182712999,1703936
228.92,8.05,185.27,3.39,1398,0.017675024,0.21002197,2.269441,-0.0061997287,0.22083747,0.8736661970615387,105,26880,1238.7135450159985,1720320
209.93,7.74,163.14,2.71,1395,0.016757002,0.1986084,2.2305968,-0.0051668272,0.21536136,0.9076067507266998,106,27136,1250.4550527889987,1736704
224.4,9.06,182.61,3.63,1397,0.015532512,0.18450928,2.202331,-0.0028742831,0.21130995,0.9257603287696838,107,27392,1262.1817945169987,1753088
223.56,8.16,159.84,3.55,1395,0.019274104,0.22698975,2.218374,-0.0061662924,0.21537238,0.9238752722740173,108,27648,1273.9242389009996,1769472
198.54,7.38,159.34,2.72,1393,0.016707506,0.20701091,2.2560303,-0.00646715,0.17329238,0.9353180080652237,109,27904,1285.679627829999,1785856
199.03,6.89,209.63,4.79,1394,0.01600907,0.19832356,2.2726367,-0.0053603426,0.22289668,0.8799664750695229,110,28160,1297.4300802579983,1802240
215.35,7.21,158.31,3.09,1396,0.01727986,0.20446777,2.225238,-0.0072652753,0.21153128,0.9223232492804527,111,28416,1309.1651697769994,1818624
220.56,8.24,163.17,2.56,1397,0.019216932,0.22383626,2.2171729,-0.0069954433,0.2665703,0.9065005034208298,112,28672,1320.887399850999,1835008
232.36,8.69,187.13,3.92,1396,0.01866198,0.2195638,2.2159808,-0.0064911298,0.21775182,0.9071396216750145,113,28928,1332.6194522449987,1851392
215.87,8.27,177.05,4.47,1391,0.017176082,0.20048015,2.2398357,-0.0018261607,0.23667513,0.9082313403487206,114,29184,1344.3966131039997,1867776
202.35,7.59,179.15,5.05,1398,0.019148318,0.22324626,2.1923559,-0.0067625754,0.24597688,0.9116913601756096,115,29440,1356.1121766429987,1884160
223.64,8.9,189.06,4.48,1398,0.019828413,0.23124187,2.199818,-0.0045585413,0.24660736,0.9013601318001747,116,29696,1367.8291288429991,1900544
222.04,8.5,197.39,4.73,1396,0.019519122,0.22784424,2.2065775,-0.008836764,0.21889031,0.9142094105482101,117,29952,1379.559607059,1916928
221.1,9.31,207.63,5.56,1400,0.020931764,0.24505615,2.2317784,-0.0045497552,0.22180068,0.9218900427222252,118,30208,1391.2559146879994,1933312
244.23,9.94,175.42,4.99,1387,0.017377302,0.20810954,2.1758423,-0.0044916146,0.3635846,0.9003522247076035,119,30464,1403.0629280289995,1949696
242.73,9.97,197.39,3.78,1385,0.017648112,0.21268718,2.212264,-0.008557608,0.23280878,0.9192095175385475,120,30720,1414.8866662699984,1966080
244.48,10.5,197.78,4.05,1390,0.020397766,0.23238118,2.1982014,-0.0069564693,0.2832627,0.8991537764668465,121,30976,1426.668174008999,1982464
250.32,11.26,185.17,4.86,1396,0.019003116,0.22041829,2.1942961,-0.0045027477,0.2600176,0.9002136290073395,122,31232,1438.3984133149988,1998848
260.86,11.22,180.64,4.37,1391,0.018321587,0.2140096,2.1752899,-0.006552854,0.33555996,0.8939260691404343,123,31488,1450.1701051339987,2015232
248.5,10.16,177.24,4.12,1396,0.018596366,0.21803792,2.2141964,-0.0076565337,0.19372539,0.9463458731770515,124,31744,1461.904458945999,2031616
231.7,9.53,191.05,4.59,1398,0.018863184,0.2284139,2.2053258,-0.008633967,0.24265392,0.9318458810448647,125,32000,1473.6179873579986,2048000
232.74,10.08,170.86,3.84,1398,0.018215599,0.21248372,2.1987188,-0.0055535524,0.23741823,0.9398126602172852,126,32256,1485.3353276009984,2064384
238.08,9.82,189.05,4.6,1403,0.019975476,0.23486328,2.1917324,-0.0029744895,0.25520846,0.9250374361872673,127,32512,1497.0078785019996,2080768
254.47,10.47,185.57,4.14,1397,0.017074917,0.19763184,2.2006996,-0.00277772,0.30350024,0.8984033986926079,128,32768,1508.7305453809986,2097152
267.91,12.24,193.91,5.06,1394,0.02112425,0.22977702,2.2000487,-0.007515654,0.291401,0.9114810898900032,129,33024,1520.477574257,2113536
272.29,12.36,213.42,5.3,1395,0.017051032,0.20697021,2.214229,-0.0057976735,0.1801555,0.9458010159432888,130,33280,1532.2205132289982,2129920
253.14,11.38,205.07,4.21,1403,0.018612523,0.22416179,2.2307158,-0.0073073334,0.18640603,0.9426204599440098,131,33536,1543.8983422399997,2146304
259.08,11.18,204.8,5.88,1395,0.020056963,0.22857666,2.2024984,-0.0067470553,0.29959676,0.9083195328712463,132,33792,1555.641655948999,2162688
259.22,10.27,195.49,5.02,1399,0.01903052,0.21348064,2.2267091,-0.007425178,0.20418285,0.9396618641912937,133,34048,1567.3471479209984,2179072
258.74,10.21,196.27,5.76,1398,0.021121187,0.24253337,2.2170026,-0.008524311,0.25443074,0.923164613544941,134,34304,1579.0614405899996,2195456
260.97,10.83,213.83,5.95,1401,0.019033741,0.21506755,2.2249649,-0.011320341,0.25559208,0.9238034337759018,135,34560,1590.7556206149984,2211840
273.85,11.73,217.17,5.58,1399,0.01748866,0.20861816,2.2051265,-0.006367302,0.2584556,0.9375167861580849,136,34816,1602.4627966669996,2228224
264.07,11.15,227.27,5.49,1392,0.017551698,0.20227051,2.1982276,-0.0053005298,0.20545244,0.9443647116422653,137,35072,1614.2274093059987,2244608
263.09,10.7,237.97,7.35,1401,0.014286327,0.17274983,2.1877596,-0.0034667104,0.30375847,0.9331775680184364,138,35328,1625.9208364269998,2260992
293.94,13.62,208.06,6.11,1397,0.0149184475,0.17936198,2.2008293,-0.0048952475,0.22292142,0.9542150720953941,139,35584,1637.6412198499984,2277376
286.15,12.21,230.06,6.3,1401,0.014196164,0.17338054,2.203678,-0.004145439,0.2471741,0.9409008622169495,140,35840,1649.3326240999995,2293760
291.63,12.93,219.62,6.12,1399,0.016962575,0.20023601,2.1960738,-0.0028279303,0.21662332,0.9362595900893211,141,36096,1661.0408314119995,2310144
281.67,12.76,221.68,6.66,1395,0.021809757,0.2515869,2.1891515,-0.006751751,0.28355685,0.9194635152816772,142,36352,1672.7832091189994,2326528
282.94,11.96,218.55,5.6,1398,0.019246118,0.228597,2.1783073,-0.009151305,0.2334757,0.940630629658699,143,36608,1684.5016072279996,2342912
296.21,12.58,210.03,5.12,1396,0.01810656,0.22045898,2.181677,-0.008136031,0.33694124,0.9209026992321014,144,36864,1696.2330866019984,2359296
273.06,12.29,193.49,4.41,1402,0.015682058,0.18977864,2.205906,-0.0023277462,0.27108404,0.9436584338545799,145,37120,1707.9159018729988,2375680
243.21,10.43,214.64,5.22,1395,0.015874757,0.18631999,2.1843257,-0.0038655375,0.32930955,0.9333787560462952,146,37376,1719.6529639169985,2392064
268.53,12.13,202.33,5.72,1386,0.012647737,0.15193684,2.1789916,-0.0021229398,0.23669358,0.9517122618854046,147,37632,1731.4724693139997,2408448
302.82,15.27,226.67,6.1,1397,0.013827701,0.16656494,2.1885793,-0.0027230836,0.27318865,0.9395595714449883,148,37888,1743.1937519029998,2424832
290.14,13.94,233.24,6.94,1394,0.01803777,0.205424,2.1879294,-0.0043585063,0.26772383,0.9350044950842857,149,38144,1754.94722491,2441216
293.67,14.07,225.77,6.96,1403,0.019550456,0.24173991,2.2220376,-0.00821978,0.1981584,0.9486130140721798,150,38400,1766.6193755139993,2457600
284.17,13.76,219.08,7.17,1397,0.018344877,0.21704102,2.2307556,-0.008187765,0.27981612,0.9307346940040588,151,38656,1778.3446531149984,2473984
252.34,11.17,247.64,7.33,1394,0.01831632,0.22143555,2.212181,-0.009422291,0.16435133,0.9540848024189472,152,38912,1790.093785224999,2490368
286.92,13.34,221.12,6.32,1402,0.017364526,0.20552571,2.2157338,-0.007647366,0.28786805,0.9241413921117783,153,39168,1801.7798441329996,2506752
266.33,12.41,217.43,7.41,1395,0.017890753,0.21036784,2.2236013,-0.008781775,0.25897703,0.927493579685688,154,39424,1813.519837509999,2523136
267.89,11.88,227.31,8.12,1398,0.01608597,0.20011394,2.2411592,-0.00703419,0.20033681,0.9349494352936745,155,39680,1825.2345482259989,2539520
284.96,13.34,210.21,5.19,1403,0.016019039,0.19913737,2.2080836,-0.006332837,0.24186252,0.9424600228667259,156,39936,1836.911296078999,2555904
294.03,14.56,200.79,5.65,1401,0.014252859,0.17447917,2.1912134,-0.0056803557,0.20689578,0.9476324692368507,157,40192,1848.5990856489989,2572288
294.03,13.48,225.81,6.8,1400,0.01780565,0.21970622,2.1940572,-0.008757218,0.30317387,0.922466516494751,158,40448,1860.2996555769987,2588672
283.72,13.19,233.66,7.15,1396,0.015321867,0.18855794,2.2176387,-0.0054766536,0.23305964,0.9461355619132519,159,40704,1872.0362793779987,2605056
286.16,12.81,227.2,6.74,1396,0.018228313,0.21952312,2.2102869,-0.006667212,0.22877388,0.93531184643507,160,40960,1883.76976329,2621440
287.62,13.6,234.38,6.56,1397,0.01951117,0.22479248,2.1721728,-0.008033337,0.23039407,0.9457663893699646,161,41216,1895.4931526909986,2637824
276.47,13.63,228.92,7.12,1398,0.020428378,0.24208577,2.1751251,-0.011314963,0.23562312,0.9439048394560814,162,41472,1907.2056234039992,2654208
274.52,13.43,237.72,8.4,1398,0.019468723,0.23109944,2.1645625,-0.008397073,0.17797749,0.961070641875267,163,41728,1918.9218859179982,2670592
290.48,13.73,240.97,6.22,1395,0.018114403,0.22253418,2.1834025,-0.0060049915,0.2742435,0.9343390092253685,164,41984,1930.6612148969998,2686976
311.3,14.98,210.12,5.02,1401,0.016431106,0.19927979,2.1329715,-0.0068981214,0.25297716,0.9314345493912697,165,42240,1942.3536087569992,2703360
321.76,16.97,253.06,8.62,1400,0.019569403,0.22041829,2.1631818,-0.0063065826,0.22563659,0.943729430437088,166,42496,1954.0488983489995,2719744
310.26,16.53,245.67,7.36,1400,0.017188072,0.20753987,2.1871789,-0.0067967284,0.18636,0.9583502411842346,167,42752,1965.7518788369998,2736128
314.63,17.51,238.59,7.46,1395,0.017803969,0.21850586,2.1991289,-0.0065224115,0.15978885,0.9601498953998089,168,43008,1977.4928649969988,2752512
306.61,16.57,244.76,8.15,1400,0.017448122,0.21490479,2.1931336,-0.006941872,0.15006985,0.9639727175235748,169,43264,1989.1950884949983,2768896
311.32,16.79,241.58,6.92,1402,0.017081084,0.21223958,2.1621125,-0.008935808,0.23250805,0.9487742111086845,170,43520,2000.879402192999,2785280
283.22,14.56,231.62,6.14,1395,0.017305648,0.2009074,2.1736226,-0.0042825784,0.17031807,0.9661710262298584,171,43776,2012.6164969229994,2801664
276.96,13.14,230.13,6.18,1397,0.017049296,0.20611572,2.1553469,-0.0069422256,0.25294515,0.9501134492456913,172,44032,2024.3384720259983,2818048
299.39,14.15,230.4,6.43,1395,0.014727287,0.18166097,2.1624615,-0.006761616,0.1870799,0.9517180025577545,173,44288,2036.0820350529993,2834432
305.59,15.37,217.46,5.43,1404,0.017135674,0.21811931,2.163006,-0.0021240048,0.29181808,0.9406824558973312,174,44544,2047.745817907,2850816
265.69,13.32,230.92,7.84,1397,0.016671663,0.19950359,2.1652908,-0.0072350055,0.31916752,0.9264665096998215,175,44800,2059.4729458849997,2867200
278.28,13.78,230.31,7.98,1397,0.019217514,0.22871907,2.1687405,-0.008680227,0.29710737,0.9377177059650421,176,45056,2071.1958846669986,2883584
283.43,13.47,237.07,7.55,1396,0.01795975,0.20808919,2.1669645,-0.007609624,0.29682937,0.9362480789422989,177,45312,2082.9279540069983,2899968
314.38,15.55,227.72,6.03,1400,0.018914524,0.22540283,2.166344,-0.010100294,0.21129751,0.9531083256006241,178,45568,2094.6261703769997,2916352
307.78,15.25,234.14,7.39,1399,0.017661983,0.21421306,2.1540992,-0.0076103634,0.27640477,0.9396178685128689,179,45824,2106.3310372369997,2932736
