eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
182.34,6.03,132.76,3.76,1404,0.008317105,0.105895996,2.325486,-0.0094716605,0.19645159,0.6240607798099518,57,14592,669.6830502550001,933888
164.48,4.68,150.41,4.66,1408,0.0122703025,0.159729,2.3115182,-0.014028702,0.10676982,0.702463835477829,58,14848,681.3185758670006,950272
169.8,5.16,161.5,5.08,1403,0.01147851,0.1564331,2.2878435,-0.0122350715,0.11700508,0.7288545072078705,59,15104,692.9930901039988,966656
204.51,7.45,183.95,5.94,1399,0.01257572,0.15818278,2.2559416,-0.0071706283,0.24118944,0.7027075886726379,60,15360,704.7012827459985,983040
170.16,5.55,208.57,7.36,1383,0.013522691,0.17704265,2.2714388,-0.015604015,0.13293211,0.7329914569854736,61,15616,716.542628799998,999424
197.8,6.57,213.25,8.09,1391,0.011498675,0.14982097,2.2427719,-0.012825381,0.17555171,0.7671185880899429,62,15872,728.3155880199993,1015808
217.4,8.5,205.12,7.62,1397,0.01192797,0.15018718,2.2168052,-0.0112958355,0.21364947,0.7576984912157059,63,16128,740.03791757,1032192
231.63,9.32,217.92,8.66,1414,0.010722742,0.13435872,2.1978636,-0.008477972,0.23358889,0.781019315123558,64,16384,751.6193611979979,1048576
234.89,8.76,218.17,7.72,1404,0.012603075,0.16015625,2.2072194,-0.01194604,0.18870325,0.7536401450634003,65,16640,763.2864187249979,1064960
255.81,10.0,224.53,8.02,1406,0.010488999,0.13332112,2.1733978,-0.004503743,0.27589357,0.8119200170040131,66,16896,774.9332167920002,1081344
250.56,10.09,241.0,9.92,1377,0.0098140035,0.11427816,2.1923702,-0.008070215,0.24883395,0.8008891493082047,67,17152,786.8255713549988,1097728
227.65,8.85,231.31,9.76,1404,0.012788081,0.16471355,2.2256582,-0.009127782,0.19948828,0.7881927490234375,68,17408,798.4953444179991,1114112
224.01,8.18,236.62,10.13,1389,0.012603839,0.15484619,2.195993,-0.008705639,0.26869974,0.8225202262401581,69,17664,810.2852077379976,1130496
217.98,9.08,234.76,9.2,1399,0.016017167,0.1776123,2.2122152,-0.0054734084,0.22420329,0.832822248339653,70,17920,821.9931507699985,1146880
226.02,9.0,231.59,8.81,1405,0.010879233,0.12585449,2.2194548,-0.015024685,0.21631551,0.8443301320075989,71,18176,833.6471150350008,1163264
226.67,8.69,248.64,10.76,1399,0.012680798,0.1531779,2.206386,-0.013615992,0.21774499,0.7898780852556229,72,18432,845.3544262799987,1179648
236.48,10.04,241.1,10.28,1409,0.012502418,0.1517334,2.1984618,-0.012182523,0.22339606,0.8383413702249527,73,18688,856.9830259189985,1196032
273.98,13.0,247.91,10.4,1407,0.011033581,0.142924,2.135338,-0.011854686,0.28724894,0.8384580165147781,74,18944,868.6244947689993,1212416
263.92,10.76,249.77,10.4,1393,0.011153352,0.14054362,2.1808503,-0.011916485,0.19642203,0.851594552397728,75,19200,880.3820942659986,1228800
260.56,11.13,255.63,10.91,1396,0.014730553,0.17710368,2.1791835,-0.0065086484,0.2485433,0.8471196591854095,76,19456,892.111188248,1245184
274.16,12.99,243.51,10.13,1405,0.011266604,0.13824463,2.1810625,-0.012078839,0.26765496,0.8455882966518402,77,19712,903.7723656519993,1261568
269.64,12.99,255.0,10.27,1399,0.011950981,0.14902751,2.1934147,-0.013337514,0.22626011,0.8534534871578217,78,19968,915.4783119290005,1277952
252.84,11.76,243.75,10.33,1410,0.014234352,0.18314616,2.1832273,-0.014008972,0.28233007,0.8515278995037079,79,20224,927.0930327899987,1294336
257.05,13.19,253.65,10.85,1407,0.011095696,0.14097087,2.182615,-0.014086693,0.25333953,0.8681638091802597,80,20480,938.7337516570005,1310720
280.7,14.25,260.16,10.34,1410,0.010301526,0.12351481,2.1636205,-0.008468048,0.41268727,0.8190374225378036,81,20736,950.351679206,1327104
279.98,13.07,247.98,10.22,1403,0.00843112,0.10172526,2.1882987,-0.012096576,0.28124988,0.8494370877742767,82,20992,962.0269499879978,1343488
289.03,13.65,272.48,12.05,1399,0.008011042,0.09678141,2.1534817,-0.011822849,0.42464134,0.8351719826459885,83,21248,973.7387358039996,1359872
