eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
81.39,-1.09,83.0,-0.56,1446,0.005789935,0.065836586,2.6080468,-0.009036594,0.07447931,0.56312495470047,15,3840,172.6074506550067,245760
81.26,-0.34,84.15,-1.45,1443,0.0056998576,0.060892742,2.5997803,-0.011204728,0.0737343,0.597289502620697,16,4096,183.9561838630034,262144
76.55,-0.4,86.33,-0.48,1443,0.0052253827,0.05977376,2.5888743,-0.011911689,0.070143245,0.5761726796627045,17,4352,195.30915605199698,278528
82.38,-0.59,82.5,-0.29,1447,0.0073040337,0.092285156,2.586041,-0.013249241,0.07309015,0.5832080245018005,18,4608,206.6276632250083,294912
76.54,-0.62,84.8,-0.67,1449,0.007353952,0.09452311,2.5849426,-0.012721818,0.0762797,0.5112190842628479,19,4864,217.93454632999783,311296
78.32,0.06,82.88,-0.7,1450,0.006846663,0.08721924,2.580662,-0.012807214,0.055989947,0.5274730324745178,20,5120,229.23123952299647,327680
80.4,0.3,84.45,-0.41,1453,0.0073440154,0.094930016,2.5630357,-0.014157187,0.0447012,0.48754215240478516,21,5376,240.50705735800148,344064
81.25,0.37,80.9,-0.02,1452,0.0077763223,0.10080973,2.5636117,-0.015277755,0.055940866,0.5051323771476746,22,5632,251.78768029200728,360448
79.57,-0.36,83.29,-0.02,1455,0.007969595,0.09781901,2.5333898,-0.01507051,0.060845707,0.5242997109889984,23,5888,263.04527044399583,376832
80.11,0.15,89.93,-0.26,1451,0.008165002,0.1026001,2.538202,-0.014636693,0.05708261,0.555328369140625,24,6144,274.33423479500925,393216
82.74,0.44,81.94,0.39,1450,0.0087695895,0.11466471,2.5411406,-0.016919775,0.056801945,0.5137996673583984,25,6400,285.6280299390055,409600
85.52,-0.09,88.14,-0.12,1444,0.010710661,0.14833577,2.506639,-0.015415561,0.05695483,0.506236344575882,26,6656,296.97042308500386,425984
83.29,0.39,99.23,0.54,1431,0.009816156,0.12831624,2.499526,-0.017310135,0.05060753,0.5574612021446228,27,6912,308.4142556010047,442368
85.98,0.55,91.53,0.48,1448,0.009579336,0.122802734,2.499481,-0.016823838,0.047518376,0.6413546502590179,28,7168,319.72667626600014,458752
88.51,1.01,92.7,0.48,1438,0.010601866,0.14335124,2.509497,-0.016861964,0.047066595,0.5334499180316925,29,7424,331.1154115249956,475136
85.08,1.03,92.34,0.72,1437,0.009834486,0.12758382,2.4888327,-0.018577598,0.04954591,0.5709594488143921,30,7680,342.51444430300035,491520
85.22,0.84,86.07,0.32,1449,0.010487513,0.13722737,2.4873195,-0.018701361,0.0509786,0.5472105443477631,31,7936,353.8199049630057,507904
82.77,0.67,88.81,0.69,1438,0.010713226,0.14257812,2.4697716,-0.019193482,0.054138217,0.6271069049835205,32,8192,365.2107497899997,524288
88.12,0.95,88.54,0.47,1445,0.011054399,0.13708496,2.4956324,-0.017745152,0.049467202,0.6336207687854767,33,8448,376.5483836589992,540672
89.46,0.96,82.16,0.77,1436,0.015234206,0.1908366,2.451071,-0.012206887,0.054982033,0.6080763339996338,34,8704,387.95570301900443,557056
90.28,1.27,90.06,0.81,1441,0.011751036,0.15283203,2.4856286,-0.017477183,0.04512796,0.6131403744220734,35,8960,399.325507253001,573440
97.93,0.95,91.47,1.3,1447,0.015109568,0.18737793,2.461467,-0.017561827,0.06688807,0.5106799900531769,36,9216,410.6469532100018,589824
106.67,1.66,100.11,0.87,1448,0.012249376,0.16308594,2.4733446,-0.01947865,0.05938496,0.5576287806034088,37,9472,421.9616394970071,606208
106.2,1.67,107.1,1.38,1450,0.011441517,0.1495158,2.4382427,-0.017971238,0.048555788,0.6329893171787262,38,9728,433.2574823000032,622592
100.68,1.79,104.59,1.34,1446,0.012726768,0.1726888,2.4474885,-0.01300468,0.07095344,0.5952543318271637,39,9984,444.5819692770019,638976
86.1,1.35,99.75,1.48,1449,0.011122092,0.15039062,2.4373398,-0.021422608,0.04977842,0.7039901912212372,40,10240,455.88890608100337,655360
112.77,1.87,110.65,1.34,1445,0.011684585,0.15659587,2.4372382,-0.020305993,0.057633515,0.6347390711307526,41,10496,467.22205096400285,671744
106.76,1.48,111.28,1.77,1447,0.011969688,0.16217041,2.4455378,-0.018967787,0.0651764,0.6340965926647186,42,10752,478.5426014340046,688128
125.46,2.1,117.65,1.53,1450,0.011313442,0.13993327,2.4395835,-0.012467098,0.107975304,0.5928279757499695,43,11008,489.8416780319967,704512
114.15,1.87,123.36,1.4,1450,0.010429847,0.13826497,2.443491,-0.015454198,0.104706146,0.5964972674846649,44,11264,501.1379356789985,720896
119.19,1.83,120.12,1.67,1450,0.010511868,0.13470459,2.422318,-0.019308833,0.07063136,0.7256522178649902,45,11520,512.4345110349968,737280
120.34,2.16,127.98,2.37,1445,0.012507836,0.16312663,2.4110096,-0.016342854,0.07591387,0.6588321328163147,46,11776,523.7718479229952,753664
143.24,2.84,123.14,2.68,1443,0.01426099,0.18526204,2.3625214,-0.014624033,0.06257766,0.7499907314777374,47,12032,535.1243120489962,770048
136.77,2.93,133.29,2.49,1460,0.011661158,0.1529541,2.3635495,-0.011531375,0.11202947,0.6820524036884308,48,12288,546.3452294300077,786432
160.91,3.91,144.96,3.22,1445,0.014652387,0.18267822,2.331281,-0.004543111,0.148225,0.6968199908733368,49,12544,557.6764035789965,802816
134.49,3.06,153.25,3.03,1450,0.009862426,0.12925212,2.361601,-0.017629776,0.09838844,0.7356023490428925,50,12800,568.9700301100092,819200
133.09,2.76,136.91,3.01,1451,0.0136272935,0.17484538,2.3487153,-0.016114196,0.07727677,0.7187089920043945,51,13056,580.2551703920035,835584
139.17,3.57,126.52,2.99,1448,0.011721072,0.15582275,2.3425317,-0.015482611,0.08583513,0.7256351411342621,52,13312,591.5653052650014,851968
171.22,4.8,151.28,4.02,1447,0.015625263,0.18357341,2.3356485,-0.01225488,0.11001381,0.7428221106529236,53,13568,602.8835830309981,868352
144.03,2.95,154.15,4.14,1439,0.013374697,0.17462158,2.329344,-0.016743151,0.09242081,0.7252860963344574,54,13824,614.2623958030017,884736
198.27,5.47,175.61,5.15,1449,0.012710673,0.17132568,2.3052406,-0.004876022,0.16197318,0.7442521452903748,55,14080,625.5669939049985,901120
165.5,4.71,196.78,5.43,1443,0.012174253,0.16371663,2.3308256,-0.014169793,0.14380603,0.7760469019412994,56,14336,636.9193244829949,917504
202.0,6.12,190.81,5.92,1438,0.013373411,0.15635173,2.3251579,-0.0060549094,0.14872672,0.7769987285137177,57,14592,648.3117525810085,933888
163.95,4.15,188.16,5.92,1450,0.00980375,0.12361654,2.3443549,-0.013867619,0.12072768,0.754699170589447,58,14848,659.6099968890048,950272
169.91,4.35,184.25,4.99,1454,0.010883783,0.14526367,2.3225758,-0.015960021,0.1124616,0.7416435778141022,59,15104,670.8758909500029,966656
180.47,5.4,177.43,5.45,1449,0.012021645,0.15802002,2.299711,-0.010553754,0.1784364,0.8145689070224762,60,15360,682.1770654520078,983040
202.51,6.22,182.67,5.61,1455,0.01191686,0.16137695,2.2896159,-0.014606916,0.15441541,0.7588123083114624,61,15616,693.4338044299948,999424
200.31,6.09,197.03,6.94,1452,0.015012297,0.1973877,2.2677305,-0.01827214,0.12727301,0.8092358857393265,62,15872,704.7142054980068,1015808
212.16,7.05,212.42,6.92,1453,0.012389787,0.15842693,2.2401354,-0.011253148,0.22195572,0.8203302323818207,63,16128,715.9892101690057,1032192
219.74,7.35,224.52,7.37,1446,0.014623291,0.18597412,2.227574,-0.013999496,0.23000407,0.8129816204309464,64,16384,727.3149588660017,1048576
202.12,7.47,205.62,7.27,1448,0.013028852,0.17427571,2.2503726,-0.012964663,0.2011506,0.8191585689783096,65,16640,738.6243471600028,1064960
210.52,8.49,200.25,6.58,1454,0.0112433955,0.14713542,2.238502,-0.01393202,0.18301027,0.8584834337234497,66,16896,749.8904384110065,1081344
229.02,9.05,228.39,9.03,1449,0.010116629,0.12290446,2.22402,-0.009568656,0.25875497,0.8385797291994095,67,17152,761.1963709330012,1097728
234.33,8.92,225.78,7.96,1449,0.009707122,0.12408447,2.2530181,-0.009471409,0.22129653,0.8337069451808929,68,17408,772.4967300709977,1114112
228.88,9.51,239.68,9.0,1452,0.009757018,0.12331136,2.2097294,-0.013437959,0.24744725,0.8327628672122955,69,17664,783.7735939260019,1130496
229.12,10.38,242.52,9.74,1449,0.012921792,0.15895589,2.1850886,-0.013806157,0.23910905,0.8621601462364197,70,17920,795.0798412400036,1146880
248.14,10.09,259.62,10.95,1457,0.01122988,0.14278157,2.2022123,-0.01468571,0.2756681,0.8185219913721085,71,18176,806.3191338479955,1163264
242.16,9.97,254.56,10.3,1447,0.012667091,0.16188557,2.1819181,-0.015037358,0.30654627,0.8314183503389359,72,18432,817.6415375689976,1179648
241.17,10.3,248.84,9.61,1441,0.010621641,0.14088948,2.1902354,-0.015866987,0.23607267,0.8537352085113525,73,18688,829.0111194519995,1196032
254.12,10.24,228.13,8.68,1452,0.016016943,0.20092773,2.1802123,-0.009638091,0.24441771,0.8686285614967346,74,18944,840.2931958889967,1212416
260.33,10.16,247.74,9.12,1454,0.014730432,0.17901611,2.1734996,-0.015148205,0.30588803,0.8291415125131607,75,19200,851.5586033930012,1228800
285.26,13.23,282.27,10.95,1446,0.009624916,0.1233317,2.161207,-0.011549733,0.40328553,0.8293972760438919,76,19456,862.8887897050008,1245184
289.66,12.71,258.57,11.14,1452,0.01149806,0.14377849,2.1563582,-0.010465539,0.33187178,0.8209289312362671,77,19712,874.1659895409975,1261568
271.01,12.46,264.61,11.57,1453,0.008083417,0.094462074,2.1660278,-0.011520992,0.40006664,0.8423810601234436,78,19968,885.4400460159959,1277952
281.41,13.54,266.69,11.14,1449,0.010467517,0.13293457,2.1739674,-0.01848696,0.3070899,0.841501995921135,79,20224,896.741674623001,1294336
284.35,13.57,272.46,11.59,1452,0.014813217,0.18607585,2.1602423,-0.014115169,0.3339655,0.8610265702009201,80,20480,908.0188852830033,1310720
289.4,13.43,249.8,10.58,1445,0.011337631,0.14237468,2.1613023,-0.016890151,0.27649495,0.837514728307724,81,20736,919.3512459159974,1327104
302.27,14.27,270.09,11.38,1446,0.013104902,0.16308594,2.1444376,-0.01010891,0.39404,0.8579163998365402,82,20992,930.6792701160011,1343488
302.58,14.63,273.72,11.3,1448,0.011099427,0.14245605,2.142866,-0.01663532,0.34021786,0.8330172896385193,83,21248,941.9917213459994,1359872
288.2,13.56,258.9,11.41,1452,0.012666735,0.16459148,2.1437342,-0.014526128,0.31974396,0.8415126800537109,84,21504,953.2729605290078,1376256
288.43,14.01,269.17,11.08,1454,0.014601187,0.18672688,2.1595712,-0.016366398,0.32102177,0.8628559410572052,85,21760,964.5372326350043,1392640
255.56,12.29,262.52,10.7,1458,0.011965864,0.15199788,2.1673558,-0.0163219,0.36284736,0.8301990628242493,86,22016,975.7748420720018,1409024
261.7,11.17,271.75,10.85,1454,0.012388249,0.16640218,2.1694934,-0.013003898,0.35342667,0.8219642639160156,87,22272,987.0383212599991,1425408
291.74,12.47,274.53,10.79,1451,0.011960321,0.15218098,2.1627808,-0.017744243,0.3547224,0.8322544693946838,88,22528,998.3275165219966,1441792
287.74,13.41,290.41,11.66,1449,0.0107748285,0.1365153,2.167134,-0.019165527,0.2434715,0.8741761893033981,89,22784,1009.6294915350009,1458176
248.3,10.04,277.69,10.84,1448,0.014277072,0.18005371,2.1584806,-0.02011635,0.31436846,0.8277977705001831,90,23040,1020.9403628480068,1474560
255.12,10.1,262.3,9.82,1455,0.014617122,0.19004314,2.165985,-0.016808582,0.2810837,0.8275055140256882,91,23296,1032.194954110004,1490944
275.46,11.76,255.51,9.73,1454,0.011887488,0.16263835,2.1489594,-0.019772885,0.2823389,0.866852194070816,92,23552,1043.4603231219953,1507328
277.65,12.96,273.92,11.82,1456,0.01473328,0.18125407,2.1724427,-0.019675022,0.271153,0.861239492893219,93,23808,1054.7136355740076,1523712
262.52,11.06,303.01,15.1,1452,0.01616676,0.1985677,2.181249,-0.019916102,0.23007083,0.853251188993454,94,24064,1065.9937067450082,1540096
279.81,12.67,274.62,12.67,1451,0.016459791,0.20640056,2.1597073,-0.013687965,0.27149504,0.880078949034214,95,24320,1077.2786718260031,1556480
277.83,12.73,265.3,10.93,1452,0.013131775,0.17803955,2.1694565,-0.018750075,0.25656953,0.8470549434423447,96,24576,1088.5629896360042,1572864
284.15,13.82,259.08,10.51,1448,0.0101123415,0.13370769,2.138734,-0.013671937,0.33635938,0.8804004490375519,97,24832,1099.876531228001,1589248
295.16,15.37,240.53,9.81,1451,0.008079937,0.10479736,2.1415493,-0.012052833,0.3245649,0.8525488376617432,98,25088,1111.164535887001,1605632
312.69,14.98,281.01,12.39,1452,0.0092861885,0.11887614,2.1260557,-0.014444035,0.32261202,0.8467275202274323,99,25344,1122.4417183830083,1622016
296.98,13.71,274.22,10.06,1459,0.010063068,0.13098145,2.1454818,-0.014689523,0.29223672,0.8488132953643799,100,25600,1133.6717342510092,1638400
270.52,11.72,269.38,10.55,1455,0.015546422,0.19899495,2.1431954,-0.023372114,0.25951433,0.8633175790309906,101,25856,1144.9291570040077,1654784
283.63,11.58,295.6,13.17,1454,0.014285508,0.19000244,2.136133,-0.013963483,0.26880354,0.8549762964248657,102,26112,1156.194461742998,1671168
301.07,14.28,297.51,12.66,1443,0.012135503,0.15574138,2.1320262,-0.015111628,0.27848926,0.8614805936813354,103,26368,1167.5444245840044,1687552
319.54,15.79,286.41,11.91,1451,0.010307445,0.12711589,2.1490357,-0.01828826,0.3638045,0.8294384479522705,104,26624,1178.8317987140035,1703936
308.23,14.84,296.84,12.56,1463,0.011170674,0.14451091,2.1353576,-0.01677931,0.26653025,0.87647395581007,105,26880,1190.0261329610075,1720320
301.71,14.74,305.18,13.59,1457,0.015383604,0.20141602,2.1271365,-0.020994304,0.25082028,0.8395913392305374,106,27136,1201.2652562720032,1736704
328.3,16.4,279.91,13.72,1461,0.012466219,0.17108154,2.0896385,-0.013633024,0.30565596,0.8593438565731049,107,27392,1212.4791503860033,1753088
320.84,16.62,274.25,12.32,1458,0.015315074,0.20428467,2.1107833,-0.016100422,0.24823289,0.8644281327724457,108,27648,1223.714755841007,1769472
308.85,15.71,300.17,13.04,1418,0.012768418,0.1716512,2.0913215,-0.020367341,0.26957288,0.8724641650915146,109,27904,1235.2633891629957,1785856
300.72,13.62,312.96,13.97,1431,0.016636213,0.21061198,2.0883853,-0.021840826,0.2605591,0.8309851884841919,110,28160,1246.7060807980015,1802240
311.32,14.17,303.48,14.71,1430,0.013557336,0.18475342,2.0790265,-0.015421811,0.31830838,0.8295880854129791,111,28416,1258.1604122410063,1818624
337.33,17.93,291.8,13.56,1453,0.01042167,0.13879395,2.08913,-0.018133832,0.22960067,0.8819175958633423,112,28672,1269.4331764640083,1835008
307.79,16.77,290.9,12.28,1447,0.010812916,0.1436971,2.1185203,-0.02064046,0.21262102,0.8851266130805016,113,28928,1280.7545993780077,1851392
302.74,15.07,295.68,12.25,1432,0.011932946,0.15600586,2.1090882,-0.018285358,0.2358371,0.8750107884407043,114,29184,1292.194859121999,1867776
306.85,14.08,312.61,13.54,1426,0.010976333,0.14961751,2.0900025,-0.01708646,0.3250397,0.8269921243190765,115,29440,1303.6771514360007,1884160
302.88,14.1,314.97,14.41,1442,0.014030687,0.18363445,2.0766594,-0.010861814,0.3428155,0.8374150097370148,116,29696,1315.0343511590036,1900544
317.93,15.75,314.35,15.62,1433,0.013108206,0.16194661,2.0482388,-0.019376421,0.30873373,0.8647274821996689,117,29952,1326.464745286008,1916928
307.43,14.94,324.78,16.72,1449,0.0126164565,0.166097,2.0364006,-0.011981943,0.33958367,0.8421788811683655,118,30208,1337.7675414420082,1933312
314.88,15.31,326.88,15.56,1446,0.0125585385,0.1692098,2.0311546,-0.018142702,0.31464872,0.8575120121240616,119,30464,1349.0920267699985,1949696
322.17,16.23,333.8,16.0,1446,0.010125973,0.1354777,2.0155158,-0.01757755,0.3132662,0.8394089788198471,120,30720,1360.4189318029967,1966080
331.62,16.45,327.23,14.93,1448,0.012531209,0.15576172,2.0384767,-0.016880797,0.3167093,0.8609151989221573,121,30976,1371.7292259800015,1982464
350.55,17.22,319.08,13.34,1452,0.013356487,0.17425537,2.0373769,-0.01659172,0.26937434,0.8503644615411758,122,31232,1383.0124898829963,1998848
357.32,17.58,331.61,15.57,1448,0.013225195,0.17736816,2.0101023,-0.015079201,0.314123,0.8562251776456833,123,31488,1394.327018519005,2015232
340.62,17.51,334.56,15.86,1446,0.010817546,0.14438884,1.9947352,-0.017751567,0.32630444,0.8282606303691864,124,31744,1405.6533834930015,2031616
331.5,17.08,326.7,14.33,1451,0.018519646,0.23134358,2.0288317,-0.014404856,0.28433052,0.8570549339056015,125,32000,1416.9443668260064,2048000
343.72,18.26,339.21,15.16,1450,0.015724644,0.19911702,1.9995412,-0.021116113,0.27828336,0.8823835402727127,126,32256,1428.2409692500078,2064384
335.97,16.78,356.21,16.3,1454,0.018381393,0.2253418,1.980011,-0.019818984,0.28706524,0.8615899235010147,127,32512,1439.506016897998,2080768
333.21,16.24,355.62,16.98,1453,0.018331928,0.22869873,1.9404639,-0.01825131,0.30187368,0.85213802754879,128,32768,1450.7804048069956,2097152
341.54,17.1,326.33,15.4,1453,0.018176386,0.22845459,1.978961,-0.01811006,0.30647126,0.8466551899909973,129,33024,1462.0533595669986,2113536
342.4,17.67,325.25,16.22,1451,0.013945977,0.18109131,1.9639311,-0.016778154,0.30299935,0.8769886866211891,130,33280,1473.338782506995,2129920
333.39,17.1,337.95,17.14,1441,0.014036822,0.1798706,1.9949754,-0.012387342,0.30691525,0.8575327545404434,131,33536,1484.703948114009,2146304
326.85,15.73,335.77,16.8,1454,0.015491489,0.19268799,1.9865165,-0.014885192,0.2905404,0.8749141246080399,132,33792,1495.9698501429957,2162688
334.7,15.76,329.68,15.86,1450,0.017020708,0.21714275,1.9787685,-0.018409025,0.35055104,0.8058453500270844,133,34048,1507.2623141560034,2179072
329.77,15.98,329.89,15.95,1455,0.015590227,0.20147705,1.9544307,-0.0069423155,0.42029437,0.8701272457838058,134,34304,1518.5213434629986,2195456
328.3,17.09,329.12,16.26,1452,0.008828786,0.113708496,1.9716724,-0.011326102,0.3943627,0.8644602447748184,135,34560,1529.8038910140021,2211840
346.3,18.75,347.18,17.63,1445,0.008208896,0.10498047,1.9920598,-0.010932864,0.33665064,0.8727543205022812,136,34816,1541.1376476379955,2228224
372.95,20.32,349.46,17.42,1449,0.008185093,0.10111491,1.9950491,-0.012618292,0.33984494,0.8586688786745071,137,35072,1552.4409474749991,2244608
382.71,20.51,329.92,14.96,1451,0.007035932,0.08559164,2.0250113,-0.013290876,0.32111007,0.874456137418747,138,35328,1563.7316323859995,2260992
341.73,17.0,335.46,16.24,1452,0.0104862,0.13694255,2.034189,-0.012974568,0.365128,0.8391233831644058,139,35584,1575.0119630990084,2277376
321.51,15.92,341.66,18.14,1450,0.0078123193,0.097066246,2.0725029,-0.014203546,0.28110108,0.8860757648944855,140,35840,1586.3089388890075,2293760
341.81,18.14,353.09,18.63,1455,0.008457367,0.10699463,2.0800316,-0.013089139,0.29836896,0.8842772841453552,141,36096,1597.5669577759982,2310144
352.83,18.83,355.14,18.44,1455,0.011409932,0.15183513,2.072782,-0.02105279,0.26375738,0.839908555150032,142,36352,1608.825976719003,2326528
362.88,19.07,365.51,18.73,1447,0.011381515,0.14870198,2.0830643,-0.021217803,0.25676528,0.853447899222374,143,36608,1620.1487988870067,2342912
373.59,19.32,336.56,15.92,1452,0.015456442,0.20039876,2.0732353,-0.02167513,0.26535913,0.8473676294088364,144,36864,1631.4285355850006,2359296
367.59,19.27,321.71,15.11,1445,0.015678259,0.20804851,2.0523918,-0.01871999,0.26035413,0.8721669763326645,145,37120,1642.764870088009,2375680
357.23,18.49,347.85,17.54,1451,0.012318443,0.17067464,2.0528834,-0.0129616195,0.29502228,0.8539256006479263,146,37376,1654.0526886699954,2392064
368.94,18.78,349.22,17.59,1451,0.012175485,0.15934245,2.0223794,-0.014142751,0.31416276,0.8490231782197952,147,37632,1665.3397585280036,2408448
376.78,20.02,335.83,16.15,1452,0.008842203,0.117248535,2.0536644,-0.016129611,0.27949,0.8580841571092606,148,37888,1676.6165092029987,2424832
357.55,19.74,328.51,15.26,1455,0.009384191,0.12263998,2.042559,-0.0175345,0.25337914,0.8812668770551682,149,38144,1687.8739856550092,2441216
346.41,19.21,330.03,15.23,1451,0.012162642,0.15673828,2.0330822,-0.012473099,0.2554682,0.8275140821933746,150,38400,1699.1591676579992,2457600
370.41,20.38,356.81,16.66,1452,0.011434238,0.15915935,2.0056813,-0.013731066,0.24334095,0.8854145780205727,151,38656,1710.4423797519994,2473984
375.23,21.33,357.1,17.38,1437,0.010789543,0.13972981,2.0459805,-0.014442115,0.26417437,0.8645093739032745,152,38912,1721.8418742820068,2490368
361.22,19.79,352.46,18.18,1428,0.008732214,0.11368815,2.0663464,-0.015932988,0.256193,0.8670092076063156,153,39168,1733.312683273005,2506752
357.8,19.98,351.78,17.89,1448,0.010405329,0.13346355,2.0617125,-0.018787455,0.21499158,0.881098560988903,154,39424,1744.6232742080028,2523136
336.3,18.6,356.68,18.42,1449,0.014586818,0.19584148,2.0610886,-0.021092782,0.1934222,0.8887837007641792,155,39680,1755.9248078050005,2539520
356.68,19.43,364.29,18.82,1448,0.01653974,0.21152751,2.0462787,-0.018735034,0.26162753,0.8258580565452576,156,39936,1767.239902729998,2555904
363.55,19.39,367.75,18.1,1436,0.017336724,0.2255656,2.07589,-0.019444471,0.19650573,0.8653446435928345,157,40192,1778.6462671930058,2572288
347.29,18.56,335.35,15.93,1442,0.017588645,0.21274821,2.0592034,-0.022580467,0.22227867,0.8535748273134232,158,40448,1790.004867937998,2588672
342.81,17.79,308.64,14.67,1431,0.015498019,0.20717366,2.0600543,-0.015483986,0.2934533,0.8301336914300919,159,40704,1801.4520809990063,2605056
342.47,17.86,324.71,16.07,1445,0.012744623,0.16813152,2.0473223,-0.014761996,0.337473,0.8171215206384659,160,40960,1812.7871778779954,2621440
369.04,19.12,329.75,17.25,1451,0.011630232,0.15266927,2.0411022,-0.016890114,0.30086124,0.8211565911769867,161,41216,1824.0752349079994,2637824
365.93,19.18,329.83,18.47,1442,0.009305672,0.118896484,2.0326228,-0.018194744,0.2297734,0.890224851667881,162,41472,1835.4371554710087,2654208
356.47,19.21,344.07,19.62,1449,0.0136690885,0.17091878,2.0459626,-0.017111354,0.28553346,0.8196065127849579,163,41728,1846.7393504990032,2670592
356.56,18.34,355.02,19.14,1424,0.012380225,0.16841634,2.024083,-0.02110239,0.24723662,0.8576148897409439,164,41984,1858.240627874009,2686976
365.7,19.42,358.1,19.53,1445,0.011166076,0.14780681,2.0283706,-0.02019637,0.22429234,0.8617542684078217,165,42240,1869.577389143,2703360
359.88,19.51,364.67,19.84,1449,0.0130221555,0.16709392,2.0258114,-0.020689039,0.20353012,0.8750849887728691,166,42496,1880.8818021519983,2719744
359.02,19.7,356.94,19.12,1447,0.016341278,0.20981853,2.0368187,-0.024623262,0.19947463,0.8633812367916107,167,42752,1892.2036209340004,2736128
357.27,20.02,360.46,18.69,1457,0.014289188,0.18937175,2.0237856,-0.016229423,0.21981275,0.8613892048597336,168,43008,1903.442140625004,2752512
371.88,20.63,358.24,18.62,1450,0.015267621,0.19191487,2.0103595,-0.0216368,0.20728512,0.8681330233812332,169,43264,1914.739911458004,2768896
375.3,20.11,354.43,19.53,1457,0.0155135095,0.19647217,2.0315454,-0.019075377,0.22082005,0.8406097590923309,170,43520,1925.9814594589989,2785280
375.15,21.05,348.5,18.94,1450,0.011480418,0.15181477,2.0395672,-0.02107089,0.18602441,0.8702618926763535,171,43776,1937.2736681259994,2801664
377.59,21.94,349.15,18.0,1449,0.016606541,0.2084554,2.0452914,-0.017455481,0.21895371,0.8554171025753021,172,44032,1948.5798098759988,2818048
361.8,20.25,360.44,19.11,1451,0.012870888,0.16900635,2.0153925,-0.011972626,0.28689432,0.834978386759758,173,44288,1959.8669591159996,2834432
356.8,19.73,348.5,17.82,1448,0.010553941,0.1330363,2.0320804,-0.016627448,0.24110587,0.8581557273864746,174,44544,1971.1746112819965,2850816
373.56,21.72,368.26,18.79,1454,0.009150384,0.11820475,2.057277,-0.016464232,0.26759714,0.8436221927404404,175,44800,1982.4378148380056,2867200
369.5,21.41,353.07,17.78,1449,0.011358718,0.14860027,2.0513892,-0.018364908,0.24505778,0.8406268507242203,176,45056,1993.7387143740052,2883584
366.35,20.6,343.46,17.3,1444,0.013872877,0.19081624,2.0512788,-0.01754662,0.24183561,0.8557872921228409,177,45312,2005.0807876640029,2899968
356.41,18.85,351.31,18.91,1446,0.0126267485,0.16200764,2.0667212,-0.021744436,0.21261157,0.8731182813644409,178,45568,2016.4115655019996,2916352
366.95,19.39,348.82,18.82,1450,0.016807748,0.21895345,2.0746222,-0.018209355,0.18362492,0.871489942073822,179,45824,2027.705581221002,2932736
380.11,21.25,346.51,17.18,1444,0.013658459,0.17293294,2.0593598,-0.011632559,0.2635136,0.8581873327493668,180,46080,2039.044620478002,2949120
