eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
86.9,-1.98,82.93,-2.62,977,0.00014739535,0.0,2.7079103,-0.00052988034,0.28222707,0.02165699005126953,1,256,16.761724342999514,16384
85.75,-3.5,91.16,-2.9,1439,0.00018552675,0.0,2.7070124,-0.0004067762,0.18108732,0.06007355451583862,2,512,28.14674166899931,32768
85.99,-2.27,87.42,-2.17,1430,0.0007287338,0.00079345703,2.705012,-0.00082929275,0.13254602,0.09286153316497803,3,768,39.5979774229927,49152
89.57,-2.06,88.04,-1.88,1416,0.0031405706,0.018127441,2.6925924,-0.002453036,0.15625419,0.17263329029083252,4,1024,51.16729071798909,65536
83.6,-2.56,85.44,-2.17,1415,0.0012538264,0.002400716,2.6911976,-0.0017610798,0.1365908,0.2869635224342346,5,1280,62.74429931800114,81920
84.51,-2.72,84.09,-2.25,1419,0.0034722157,0.026489258,2.6677778,-0.0028267885,0.13761522,0.3841169476509094,6,1536,74.2874357010005,98304
84.28,-1.54,80.08,-2.12,1431,0.0027398805,0.012959798,2.6690352,-0.0035299833,0.08956412,0.5150178074836731,7,1792,85.73131162900245,114688
85.49,-1.57,83.43,-1.73,1438,0.0031162438,0.022054037,2.6538482,-0.004275259,0.07549169,0.5234081745147705,8,2048,97.12460148999526,131072
76.44,-1.21,82.56,-1.78,1426,0.004208053,0.039204914,2.631853,-0.0040100417,0.10243835,0.5971721112728119,9,2304,108.6096857139928,147456
86.52,-1.87,82.92,-1.58,1434,0.00359393,0.030131022,2.6400054,-0.006338902,0.07781104,0.6348382830619812,10,2560,120.0332073890022,163840
80.23,-1.52,85.38,-2.14,1413,0.0042519853,0.04642741,2.6178446,-0.0075555253,0.07370124,0.5929112434387207,11,2816,131.62335234000057,180224
78.92,-0.83,86.24,-1.17,1421,0.0035042826,0.031799316,2.6052725,-0.007154168,0.05694014,0.6122476160526276,12,3072,143.15155332899303,196608
80.52,-0.96,83.39,-1.04,1417,0.005962212,0.073628746,2.5972614,-0.008786732,0.05975349,0.6108859181404114,13,3328,154.712433349996,212992
80.22,-0.61,80.06,-1.44,1424,0.005392974,0.06056722,2.5851958,-0.009673695,0.052194733,0.6291321814060211,14,3584,166.21419179899385,229376
83.4,-1.0,86.1,-1.06,1424,0.0054140068,0.062072754,2.5716016,-0.008967075,0.060260717,0.6174604594707489,15,3840,177.71917666499212,245760
83.31,-0.26,81.04,-1.4,1425,0.0052824803,0.05867513,2.5810895,-0.011180484,0.054003943,0.6027903258800507,16,4096,189.21481053499156,262144
77.81,0.19,81.66,-1.33,1430,0.0064214165,0.07840983,2.5756521,-0.011660826,0.04609756,0.6823576390743256,17,4352,200.67156807299762,278528
87.96,0.36,77.61,-0.51,1425,0.0076071094,0.09566244,2.5560668,-0.009297005,0.043691393,0.6252888739109039,18,4608,212.16558752799756,294912
83.29,0.49,80.25,-0.72,1419,0.0072034956,0.090799965,2.5636969,-0.010195007,0.067915566,0.6091816127300262,19,4864,223.70957645299495,311296
79.83,0.0,82.46,-0.48,1413,0.006394109,0.077697754,2.5732884,-0.011970519,0.06009454,0.6093588471412659,20,5120,235.2982877070026,327680
85.39,0.55,82.3,-0.98,1428,0.0070334314,0.08616129,2.567111,-0.010765935,0.050001606,0.5986303389072418,21,5376,246.7682234870008,344064
79.63,0.75,82.6,-0.67,1424,0.0071807583,0.08835856,2.5479834,-0.013858189,0.04659904,0.625526636838913,22,5632,258.27117097099836,360448
82.99,0.86,77.54,-0.14,1415,0.008547624,0.10837809,2.5306427,-0.013370107,0.050897658,0.6010594964027405,23,5888,269.8447910889954,376832
78.08,0.67,85.83,-0.57,1412,0.008702111,0.11289469,2.5287044,-0.013375055,0.041858345,0.7035668194293976,24,6144,281.44771001698973,393216
83.72,0.95,80.32,-0.3,1412,0.009540891,0.121927895,2.5273407,-0.012521085,0.045410443,0.6773681938648224,25,6400,293.0478588269907,409600
87.04,0.7,81.15,0.25,1412,0.0091089,0.11639404,2.5079582,-0.011805534,0.053895395,0.6136504411697388,26,6656,304.64427208399866,425984
84.47,0.69,83.88,0.17,1415,0.01006046,0.12658691,2.5069454,-0.012993409,0.058552925,0.6797097325325012,27,6912,316.22184953300166,442368
83.69,1.52,79.62,0.66,1417,0.010516013,0.14286296,2.5082057,-0.013270538,0.040560916,0.732183426618576,28,7168,327.78371394900023,458752
82.83,1.09,78.39,0.17,1418,0.010427091,0.13604736,2.4866788,-0.016028354,0.03700679,0.7019953727722168,29,7424,339.3364279689995,475136
89.61,1.88,78.78,-0.26,1417,0.010403254,0.13911946,2.5006692,-0.016284226,0.03458062,0.7677876651287079,30,7680,350.89223618899996,491520
84.6,1.26,76.77,-0.1,1417,0.010633637,0.1404419,2.5232408,-0.015015616,0.048352372,0.6800434589385986,31,7936,362.4524197999999,507904
95.37,1.53,82.42,0.55,1414,0.010143001,0.13128662,2.4919748,-0.018438967,0.041540142,0.7492406070232391,32,8192,374.0336327029945,524288
86.56,1.86,84.23,0.8,1418,0.011437915,0.14957683,2.4745414,-0.017178422,0.03930157,0.7860077619552612,33,8448,385.58510952499637,540672
85.95,2.08,89.68,0.87,1399,0.0139096035,0.18361409,2.454632,-0.016550353,0.048591014,0.7964723408222198,34,8704,397.28890317698824,557056
97.04,1.86,84.35,1.1,1425,0.012033146,0.15452068,2.4657784,-0.015600276,0.04512387,0.7473908364772797,35,8960,408.7865257779922,573440
92.54,2.12,91.99,0.27,1418,0.011938918,0.15511067,2.4637487,-0.013242063,0.042925432,0.7793790549039841,36,9216,420.3360838949884,589824
93.64,2.11,92.24,0.96,1414,0.011912764,0.1572876,2.4506671,-0.020004379,0.049064588,0.736127108335495,37,9472,431.91626803399413,606208
